time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-04T04:38:44.703Z,38.157,-118.1164,1.4,0.2,ml,11,237.59,0.051,0.0983,nn,nn00777275,2020-10-05T22:47:02.838Z,"25 km S of Mina, Nevada",earthquake,,3.3,0.11,2,reviewed,nn,nn
2020-10-04T04:38:23.457Z,39.4284,-120.5436,8.4,0.1,ml,8,245.07,0.189,0.264,nn,nn00777273,2020-10-05T22:43:57.424Z,"15 km NW of Kingvale, California",earthquake,,5.7,0.1,2,reviewed,nn,nn
2020-10-04T04:36:41.203Z,65.0135,-148.9732,12.9,1,ml,,,,0.49,ak,ak020cru00ns,2020-10-04T05:13:05.641Z,"23 km SE of Minto, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-04T04:27:47.439Z,36.12916667,-97.786,7,0.5,ml,12,162,0.07378552076,0.33,ok,ok2020tmle,2020-10-06T21:33:01.458Z,"10 km ENE of Hennessey, Oklahoma",earthquake,,0.5,0.38,4,reviewed,ok,ok
2020-10-04T04:27:00.520Z,38.776165,-122.7184982,1.27,0.91,md,8,166,0.01538,0.02,nc,nc73466311,2020-10-04T04:57:08.544Z,"2km W of Anderson Springs, CA",earthquake,0.52,0.65,,1,automatic,nc,nc
2020-10-04T04:24:13.291Z,60.8217,-151.6637,74.8,1.6,ml,,,,0.57,ak,ak020crtxdxr,2020-10-04T04:27:50.384Z,"25 km NW of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-10-04T04:22:21.190Z,33.5071667,-116.5068333,13.27,-0.04,ml,11,189,0.05411,0.07,ci,ci39651992,2020-10-05T16:31:08.006Z,"16km ESE of Anza, CA",earthquake,0.34,0.47,0.089,2,reviewed,ci,ci
2020-10-04T04:17:09.230Z,37.6348333,-118.923,4.49,-0.05,md,7,98,0.0182,0.04,nc,nc73466306,2020-10-05T05:17:34.884Z,"5km E of Mammoth Lakes, CA",earthquake,0.6,1.28,0.162,6,reviewed,nc,nc
2020-10-04T04:14:22.860Z,37.8578333,-122.2473333,7.02,0.67,md,20,80,0.01451,0.04,nc,nc73466301,2020-10-08T23:38:04.226Z,"3km ESE of Berkeley, CA",earthquake,0.26,0.31,0.084,11,reviewed,nc,nc
2020-10-04T04:13:11.999Z,63.024,-151.4913,3.2,1.9,ml,,,,0.54,ak,ak020crtv0xd,2020-10-04T04:18:09.200Z,"58 km SSE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-10-04T04:12:12.110Z,39.3606667,-123.25,5.71,1.22,md,13,110,0.0691,0.05,nc,nc73466296,2020-10-05T23:42:05.397Z,"11km ESE of Willits, CA",earthquake,0.29,0.69,0.101,10,reviewed,nc,nc
2020-10-04T04:02:23.460Z,58.276,-154.966,2.87,-0.16,ml,5,172,,0.06,av,av91008348,2020-10-06T17:42:25.870Z,"84 km NNW of Karluk, Alaska",earthquake,1.3,2.2,0.215162808304826,5,reviewed,av,av
2020-10-04T03:54:39.845Z,62.9978,-151.5105,3.9,1.4,ml,,,,0.52,ak,ak020crtifug,2020-10-04T04:02:47.267Z,"61 km S of Denali National Park, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-10-04T03:53:05.920Z,32.9411667,-116.279,7.35,1,ml,19,130,0.02449,0.27,ci,ci39651984,2020-10-04T03:56:49.024Z,"26km SSW of Ocotillo Wells, CA",earthquake,0.52,0.82,0.213,22,automatic,ci,ci
2020-10-04T03:49:35.272Z,60.7162,-151.5415,69.8,1.2,ml,,,,0.51,ak,ak020crthcvc,2020-10-04T06:08:13.719Z,"14 km WNW of Nikiski, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2020-10-04T03:49:07.604Z,39.8489,-119.4508,14,0.4,ml,3,193.76,0.147,0.1814,nn,nn00777269,2020-10-05T22:28:32.619Z,"8 km WNW of Nixon, Nevada",earthquake,,8.4,0.56,2,reviewed,nn,nn
2020-10-04T03:36:21.199Z,17.423,-100.6877,35,4.1,mb,,247,2.029,1.29,us,us6000c5cm,2020-10-04T04:28:29.433Z,"22 km NNW of El Súchil, Mexico",earthquake,7.4,1.9,0.114,21,reviewed,us,us
2020-10-04T03:35:23.787Z,-12.4267,166.4353,96.35,5.1,mww,,36,3.093,1.1,us,us6000c5cl,2020-10-04T04:53:54.040Z,"200 km SSE of Lata, Solomon Islands",earthquake,9.2,5.2,0.069,20,reviewed,us,us
2020-10-04T03:31:13.368Z,14.4491,145.6282,113.36,4.4,mb,,165,0.802,0.58,us,us6000c6tt,2020-10-08T21:17:59.040Z,"57 km S of San Jose Village, Northern Mariana Islands",earthquake,10.5,7.1,0.19,8,reviewed,us,us
2020-10-04T03:30:29.050Z,33.1891667,-115.602,1.24,1.32,ml,19,115,0.01634,0.23,ci,ci39651976,2020-10-04T03:34:02.960Z,"10km SW of Niland, CA",earthquake,0.35,0.48,0.176,23,automatic,ci,ci
2020-10-04T03:29:02.910Z,51.7188333333333,-178.630333333333,21.59,1.09,ml,8,130,,0.08,av,av91129506,2020-10-04T22:26:57.730Z,"138 km W of Adak, Alaska",earthquake,0.93,1.31,0.163066150628373,8,reviewed,av,av
2020-10-04T03:28:46.680Z,33.0721667,-115.5836667,4.8,1.33,ml,22,50,0.03385,0.3,ci,ci39651968,2020-10-04T03:32:38.488Z,"5km NE of Westmorland, CA",earthquake,0.5,0.92,0.201,24,automatic,ci,ci
2020-10-04T03:15:50.910Z,33.6858333,-116.7845,15.19,0.73,ml,23,78,0.06385,0.18,ci,ci39651960,2020-10-04T03:19:36.864Z,"8km SW of Idyllwild, CA",earthquake,0.4,0.61,0.181,16,automatic,ci,ci
2020-10-04T03:13:37.120Z,40.781,-112.0703333,10.96,1.22,ml,19,103,0.02813,0.11,uu,uu60413052,2020-10-05T14:22:10.620Z,"8 km NNE of Magna, Utah",earthquake,0.33,0.78,0.03,3,reviewed,uu,uu
2020-10-04T03:02:16.600Z,38.8018333,-122.7755,0.75,0.93,md,19,63,0.01211,0.05,nc,nc73466286,2020-10-09T16:19:03.925Z,"3km NNW of The Geysers, CA",earthquake,0.2,0.35,0.073,3,reviewed,nc,nc
2020-10-04T02:58:34.180Z,38.199,-117.7443,10,1,ml,12,105.58,0.033,0.03,nn,nn00776991,2020-10-04T03:14:38.202Z,"38 km SE of Mina, Nevada",earthquake,,8,,,automatic,nn,nn
2020-10-04T02:53:37.099Z,59.9543,-153.8139,191,2.5,ml,,,,0.84,ak,ak020crswsef,2020-10-04T03:07:30.602Z,"24 km NE of Pedro Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-10-04T02:51:33.795Z,29.865,130.6298,33.65,4.8,mb,,126,1.646,0.77,us,us6000c5c4,2020-10-04T03:09:15.040Z,"41 km SSE of Koshima, Japan",earthquake,7.7,6.2,0.075,55,reviewed,us,us
2020-10-04T02:51:20.860Z,33.0226667,-115.6068333,2.67,1.14,ml,15,51,0.02608,0.24,ci,ci39651952,2020-10-05T16:22:40.858Z,"2km SE of Westmorland, CA",earthquake,0.33,0.58,0.211,15,reviewed,ci,ci
2020-10-04T02:48:22.240Z,46.1985,-122.188333333333,-1.64,0.33,ml,13,117,0.002171,0.11,uw,uw61679937,2020-10-04T17:01:03.190Z,"37 km NNE of Amboy, Washington",earthquake,0.38,0.57,0.328467373940439,10,reviewed,uw,uw
2020-10-04T02:37:26.950Z,36.5211667,-121.1076667,10.39,1.15,md,9,140,0.07699,0.1,nc,nc73466281,2020-10-09T00:27:07.540Z,"3km ESE of Pinnacles, CA",earthquake,1.02,1.14,0.173,11,reviewed,nc,nc
2020-10-04T02:36:03.020Z,-14.591,167.3672,149.49,4.4,mb,,119,0.865,0.76,us,us6000c6ss,2020-10-08T21:34:54.040Z,"59 km NNE of Port-Olry, Vanuatu",earthquake,10.1,5.5,0.105,26,reviewed,us,us
2020-10-04T02:33:21.300Z,38.8135,-122.8175,2.82,0,md,15,96,0.01023,0.02,nc,nc73466276,2020-10-08T22:05:18.538Z,"7km NW of The Geysers, CA",earthquake,0.3,0.34,0.244,2,reviewed,nc,nc
2020-10-04T02:29:05.860Z,33.027,-115.5965,4.32,1.47,ml,22,47,0.01662,0.22,ci,ci39651944,2020-10-04T02:33:02.585Z,"3km ESE of Westmorland, CA",earthquake,0.37,0.61,0.149,28,automatic,ci,ci
2020-10-04T02:20:42.030Z,47.5061666666667,-122.802333333333,21.46,0.77,ml,10,85,0.02316,0.1,uw,uw61679927,2020-10-04T16:57:02.050Z,"6 km NNE of Belfair, Washington",earthquake,0.33,0.53,0.13017924792189,6,reviewed,uw,uw
2020-10-04T02:19:28.460Z,38.7958333,-122.7565,3.98,0.16,md,21,133,0.005403,0.02,nc,nc73466271,2020-10-08T17:38:05.097Z,"2km N of The Geysers, CA",earthquake,0.35,0.44,0.186,2,reviewed,nc,nc
2020-10-04T02:18:53.313Z,-15.0935,-172.2832,10,4.8,mb,,72,1.273,1.19,us,us6000c5c2,2020-10-04T02:55:23.040Z,"131 km SSW of Lotofagā, Samoa",earthquake,8.6,1.9,0.139,16,reviewed,us,us
2020-10-04T02:13:04.788Z,62.1344,-147.4692,28,2,ml,,,,0.87,ak,ak020crso55r,2020-10-04T02:22:05.271Z,"26 km NW of Eureka Roadhouse, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-04T02:09:17.806Z,60.4032,-151.6856,62.9,2,ml,,,,0.58,ak,ak020crsnbap,2020-10-04T02:22:05.146Z,"21 km W of Cohoe, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-10-04T02:05:48.030Z,33.4996667,-116.5005,13.32,0.61,ml,25,92,0.06306,0.12,ci,ci39651936,2020-10-04T02:09:21.896Z,"17km ESE of Anza, CA",earthquake,0.25,0.46,0.121,16,automatic,ci,ci
2020-10-04T02:04:10.380Z,33.0176667,-115.5888333,3.89,1.17,ml,12,153,0.02134,0.17,ci,ci39651928,2020-10-04T02:07:55.442Z,"4km SE of Westmorland, CA",earthquake,0.68,0.64,0.223,14,automatic,ci,ci
2020-10-04T02:03:38.400Z,33.7375,-117.4985,7.42,0.83,ml,18,67,0.08953,0.19,ci,ci39651920,2020-10-05T14:33:54.996Z,"12km NE of Trabuco Canyon, CA",earthquake,0.33,0.94,0.183,14,reviewed,ci,ci
2020-10-04T01:55:41.819Z,69.2504,-143.7946,1.2,2.3,ml,,,,0.7,ak,ak020crsbsrl,2020-10-04T01:59:31.829Z,"98 km S of Kaktovik, Alaska",earthquake,,1734.3,,,automatic,ak,ak
2020-10-04T01:48:37.220Z,19.2083339691162,-155.365493774414,32.75,1.71000004,md,26,203,,0.129999995,hv,hv72165266,2020-10-04T01:51:43.370Z,"11 km E of Pāhala, Hawaii",earthquake,0.84,1.16999996,0.569999993,3,automatic,hv,hv
2020-10-04T01:47:03.730Z,36.4636667,-117.9216667,2.16,2.23,ml,21,115,0.129,0.22,ci,ci39651912,2020-10-04T01:50:58.335Z,"19km SE of Lone Pine, CA",earthquake,0.48,2.67,0.174,25,automatic,ci,ci
2020-10-04T01:38:11.620Z,33.0278333,-115.5811667,9.13,1.33,ml,26,54,0.01042,0.28,ci,ci39651904,2020-10-05T16:16:44.047Z,"4km ESE of Westmorland, CA",earthquake,0.42,0.69,0.304,20,reviewed,ci,ci
2020-10-04T01:35:39.870Z,35.7018333,-117.5863333,8.56,1.2,ml,18,122,0.114,0.16,ci,ci39651896,2020-10-04T01:39:22.261Z,"12km NE of Ridgecrest, CA",earthquake,0.29,1.07,0.155,14,automatic,ci,ci
2020-10-04T01:35:30.674Z,39.6222,-119.3914,9.2,1,ml,11,104.21,0.089,0.1699,nn,nn00776984,2020-10-05T22:22:20.891Z,"9 km W of Wadsworth, Nevada",earthquake,,1.5,0.27,4,reviewed,nn,nn
2020-10-04T01:25:45.380Z,38.8400002,-122.8268356,1.88,0.57,md,9,74,0.006902,0.02,nc,nc73466256,2020-10-04T01:57:06.409Z,"9km WNW of Cobb, CA",earthquake,0.36,0.82,,1,automatic,nc,nc
2020-10-04T01:23:15.230Z,33.0081667,-115.5915,3.53,1.21,ml,17,64,0.03107,0.28,ci,ci39651888,2020-10-04T01:26:49.191Z,"4km SE of Westmorland, CA",earthquake,0.5,0.58,0.161,21,automatic,ci,ci
2020-10-04T01:22:14.360Z,35.6603333,-117.4613333,1.42,1.29,ml,22,66,0.07368,0.19,ci,ci39651872,2020-10-04T01:25:47.015Z,"13km SSW of Searles Valley, CA",earthquake,0.37,0.62,0.184,18,automatic,ci,ci
2020-10-04T01:21:26.420Z,18.0136,-66.7616,14,2.4,md,22,141,0.1237,0.12,pr,pr2020278001,2020-10-04T02:11:32.223Z,"0 km ESE of Magas Arriba, Puerto Rico",earthquake,0.37,0.42,0.17,9,reviewed,pr,pr
2020-10-04T01:20:38.075Z,37.2435,-104.373,5.69,1.1,ml,,257,0.108,0.24,us,us6000c5p5,2020-10-05T13:15:37.040Z,"4 km S of Hoehne, Colorado",earthquake,3.1,3.7,0.115,10,reviewed,us,us
2020-10-04T01:17:35.681Z,62.855,-150.8598,88.8,1.5,ml,,,,0.66,ak,ak020crs3mtc,2020-10-04T01:21:17.676Z,"40 km N of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-10-04T01:15:48.420Z,35.861,-117.6896667,9.15,0.91,ml,17,78,0.08046,0.17,ci,ci39651864,2020-10-04T01:19:16.139Z,"21km ESE of Little Lake, CA",earthquake,0.32,0.85,0.194,13,automatic,ci,ci
2020-10-04T01:02:13.180Z,33.005,-115.6058333,2.39,1.12,ml,12,68,0.03878,0.2,ci,ci39651856,2020-10-04T01:05:55.054Z,"4km SSE of Westmorland, CA",earthquake,0.5,0.75,0.214,13,automatic,ci,ci
2020-10-04T00:58:51.131Z,61.2114,-151.9967,0,1.8,ml,,,,1.5,ak,ak020crrr0r1,2020-10-06T16:43:34.610Z,"48 km WNW of Tyonek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-10-04T00:56:23.180Z,33.0175,-115.5768333,3.57,1.35,ml,18,73,0.02114,0.23,ci,ci39651848,2020-10-04T01:00:08.018Z,"5km ESE of Westmorland, CA",earthquake,0.58,0.47,0.229,24,automatic,ci,ci
2020-10-04T00:46:54.660Z,19.4158333333333,-155.452833333333,7.58,2.14,ml,49,43,,0.13,hv,hv72165206,2020-10-08T00:27:50.120Z,"23 km W of Volcano, Hawaii",earthquake,0.3,0.62,0.212926506281781,12,reviewed,hv,hv
2020-10-04T00:24:02.440Z,19.2255001068115,-155.392837524414,32.2599983215332,1.76999998,md,36,148,,0.129999995,hv,hv72165176,2020-10-04T00:27:07.320Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.75,1.07000005,1.64999998,6,automatic,hv,hv
2020-10-04T00:23:36.530Z,33.0218333,-115.5978333,2.8,1.24,ml,17,56,0.02115,0.24,ci,ci39651840,2020-10-04T00:27:24.660Z,"3km SE of Westmorland, CA",earthquake,0.46,0.49,0.185,23,automatic,ci,ci
2020-10-04T00:23:03.980Z,17.942,-67.0706,11,2.7,md,17,241,0.0381,0.12,pr,pr2020278000,2020-10-04T00:45:54.157Z,"4 km SW of La Parguera, Puerto Rico",earthquake,0.79,0.32,0.25,9,reviewed,pr,pr
2020-10-04T00:20:12.470Z,33.0148333,-115.5905,4.41,1.37,ml,19,63,0.02445,0.17,ci,ci39651832,2020-10-04T00:24:01.786Z,"4km SE of Westmorland, CA",earthquake,0.36,0.58,0.226,26,automatic,ci,ci
2020-10-04T00:04:00.250Z,33.0141667,-115.587,4.78,2.08,ml,26,52,0.0244,0.21,ci,ci39651824,2020-10-04T00:07:45.295Z,"4km SE of Westmorland, CA",earthquake,0.33,0.61,0.182,26,automatic,ci,ci
2020-10-04T00:01:00.500Z,33.0096667,-115.586,3.33,1.09,ml,9,103,0.02872,0.17,ci,ci39651816,2020-10-04T00:04:43.658Z,"4km SE of Westmorland, CA",earthquake,0.73,0.81,0.122,10,automatic,ci,ci
2020-10-04T00:00:48.293Z,65.4895,-148.8939,6.6,1.6,ml,,,,0.69,ak,ak020crrel0c,2020-10-04T00:12:09.965Z,"16 km WSW of Livengood, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-03T23:55:20.710Z,36.7383,-115.7787,0.6,0.5,ml,11,290.16,0.187,0.23,nn,nn00776981,2020-10-04T01:23:22.442Z,"21 km NNW of Indian Springs, Nevada",earthquake,,16.2,,,automatic,nn,nn
2020-10-03T23:52:29.850Z,36.1295,-117.8693333,3.49,1.32,ml,18,60,0.0167,0.14,ci,ci39651808,2020-10-05T14:35:20.005Z,"12km NE of Coso Junction, CA",earthquake,0.33,0.36,0.219,19,reviewed,ci,ci
2020-10-03T23:47:12.990Z,33.0258333,-115.5828333,5.11,1.53,ml,20,54,0.01242,0.2,ci,ci39651800,2020-10-03T23:51:13.406Z,"4km ESE of Westmorland, CA",earthquake,0.34,0.52,0.147,29,automatic,ci,ci
2020-10-03T23:46:28.476Z,64.9774,-147.3871,5.3,1.8,ml,,,,0.46,ak,ak020cqhu0u7,2020-10-03T23:49:57.054Z,"11 km E of Fox, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-03T23:42:38.110Z,33.0143333,-115.5903333,5.37,1.67,ml,18,53,0.02489,0.24,ci,ci39651792,2020-10-03T23:46:21.383Z,"4km SE of Westmorland, CA",earthquake,0.46,0.78,0.213,28,automatic,ci,ci
2020-10-03T23:26:59.940Z,33.0223333,-115.5861667,12.8,3.62,mw,61,48,0.01628,0.26,ci,ci39651784,2020-10-05T15:26:29.132Z,"4km ESE of Westmorland, CA",earthquake,0.2,0.63,,4,reviewed,ci,ci
2020-10-03T23:24:44.010Z,19.216833114624,-155.366165161133,32.2299995422363,2.01999998,md,33,164,,0.140000001,hv,hv72165126,2020-10-03T23:27:44.490Z,"11 km E of Pāhala, Hawaii",earthquake,0.77,0.860000014,0.49000001,9,automatic,hv,hv
2020-10-03T23:23:08.590Z,38.1873,-117.8705,8.1,1,ml,8,105.34,0.009,0.19,nn,nn00776975,2020-10-03T23:46:21.177Z,"30 km SE of Mina, Nevada",earthquake,,4,,,automatic,nn,nn
2020-10-03T23:21:37.991Z,65.4283,-164.5313,0,3.4,ml,,,,0.62,ak,ak020cqhooo3,2020-10-03T23:30:43.040Z,"87 km ENE of Teller, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-10-03T23:20:25.740Z,19.2145004272461,-155.417999267578,31.8600006103516,2.26999998,md,46,141,,0.109999999,hv,hv72165121,2020-10-03T23:23:33.330Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.59,0.720000029,1.83000004,26,automatic,hv,hv
2020-10-03T22:53:10.844Z,-4.4196,154.0433,399.64,4.6,mb,,48,7.071,0.76,us,us6000c5b3,2020-10-03T23:13:18.040Z,"197 km E of Kokopo, Papua New Guinea",earthquake,7.6,7.5,0.054,100,reviewed,us,us
2020-10-03T22:47:35.190Z,33.013,-115.5788333,4.47,2.34,ml,31,48,0.02532,0.23,ci,ci39651776,2020-10-03T22:51:15.026Z,"5km SE of Westmorland, CA",earthquake,0.32,0.7,0.21,25,automatic,ci,ci
2020-10-03T22:40:32.980Z,38.8195,-122.8008347,2.92,0.78,md,20,35,0.0123,0.02,nc,nc73466246,2020-10-03T23:27:07.431Z,"6km NW of The Geysers, CA",earthquake,0.25,0.74,0.08,3,automatic,nc,nc
2020-10-03T22:26:46.930Z,38.8203316,-122.7603302,1.87,0.99,md,14,70,0.01259,0.02,nc,nc73466241,2020-10-03T22:59:05.285Z,"3km W of Cobb, CA",earthquake,0.28,0.55,0.06,3,automatic,nc,nc
2020-10-03T22:19:30.299Z,9.237,126.4115,47.03,4.6,mb,,116,2.305,0.7,us,us6000c5b0,2020-10-04T18:36:33.767Z,"Mindanao, Philippines",earthquake,9.8,8.3,0.067,67,reviewed,us,us
2020-10-03T22:16:10.670Z,33.0881667,-115.5926667,11.26,1.47,ml,8,246,0.05058,0.25,ci,ci39651768,2020-10-03T22:58:29.546Z,"6km NNE of Westmorland, CA",earthquake,1.25,1.07,0.228,34,reviewed,ci,ci
2020-10-03T22:11:20.700Z,38.1605,-117.9745,8.9,1.2,ml,15,131.2,0.01,0.15,nn,nn00776972,2020-10-03T23:25:03.403Z,"Nevada",earthquake,,3.2,,,automatic,nn,nn
2020-10-03T22:10:25.212Z,62.3111,-151.1365,68.2,1.5,ml,,,,0.57,ak,ak020cqh0v7d,2020-10-03T22:14:56.888Z,"28 km SW of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-10-03T21:41:00.720Z,38.1588,-117.9327,13.7,1.8,ml,17,83.36,0.045,0.11,nn,nn00776969,2020-10-03T22:12:46.390Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-10-03T21:38:58.200Z,38.8235,-122.7948333,0.83,0.01,md,16,59,0.01506,0.05,nc,nc73466236,2020-10-08T22:17:04.757Z,"6km NNW of The Geysers, CA",earthquake,0.17,0.44,0.165,2,reviewed,nc,nc
2020-10-03T21:27:03.020Z,38.157,-117.9095,12.1,0.7,ml,12,103.9,0.024,0.05,nn,nn00776967,2020-10-03T21:42:01.694Z,"31 km SE of Mina, Nevada",earthquake,,2,,,automatic,nn,nn
2020-10-03T21:23:49.100Z,38.1875,-117.835,8.1,1,ml,10,102.36,0.029,0.15,nn,nn00776965,2020-10-03T21:28:02.204Z,"32 km SE of Mina, Nevada",earthquake,,4.2,,,automatic,nn,nn
2020-10-03T21:03:17.520Z,38.205,-117.78,10.5,0.7,ml,11,104.68,0.045,0.05,nn,nn00776962,2020-10-03T21:24:41.373Z,"35 km SE of Mina, Nevada",earthquake,,5.3,,,automatic,nn,nn
2020-10-03T21:02:41.960Z,38.815834,-122.8078308,3.67,0.55,md,8,95,0.01255,0.01,nc,nc73466226,2020-10-03T21:58:05.930Z,"6km NW of The Geysers, CA",earthquake,0.61,2.42,,1,automatic,nc,nc
2020-10-03T21:00:13.220Z,33.4791667,-116.4301667,11.32,0.63,ml,19,117,0.1149,0.21,ci,ci39651760,2020-10-03T21:33:51.875Z,"23km SSW of La Quinta, CA",earthquake,0.44,1.16,0.176,12,reviewed,ci,ci
2020-10-03T20:58:09.450Z,38.8175,-122.7853333,1.7,0.25,md,14,86,0.005579,0.04,nc,nc73466221,2020-10-08T21:54:47.000Z,"5km NNW of The Geysers, CA",earthquake,0.32,0.37,0.377,2,reviewed,nc,nc
2020-10-03T20:48:29.630Z,48.5745,-123.051666666667,12.29,1.03,ml,7,84,0.03849,0.33,uw,uw61679847,2020-10-04T20:00:23.870Z,"5 km NNW of Friday Harbor, Washington",earthquake,0.86,1.53,0.035442360641739,4,reviewed,uw,uw
2020-10-03T20:43:29.190Z,37.6665,-118.9301667,2.1,0.12,md,7,227,0.04579,0.06,nc,nc73466216,2020-10-05T05:54:03.623Z,"5km NE of Mammoth Lakes, CA",earthquake,0.92,2.3,0.091,6,reviewed,nc,nc
2020-10-03T20:38:58.900Z,37.5591667,-118.8651667,4.7,0.59,md,15,192,0.04207,0.06,nc,nc73466211,2020-10-05T18:17:22.324Z,"13km SE of Mammoth Lakes, CA",earthquake,0.84,0.93,0.219,12,reviewed,nc,nc
2020-10-03T20:29:00.080Z,17.955,-67.1081,9,3.14,md,22,238,0.0514,0.15,pr,pr2020277006,2020-10-03T20:55:12.859Z,"6 km WSW of La Parguera, Puerto Rico",earthquake,0.74,0.55,0.23,17,reviewed,pr,pr
2020-10-03T20:28:32.700Z,38.1565,-118.218,7.6,0.9,ml,10,176.43,0.132,0.05,nn,nn00776960,2020-10-03T20:49:20.794Z,"27 km SSW of Mina, Nevada",earthquake,,9.2,,,automatic,nn,nn
2020-10-03T20:26:46.748Z,62.8718,-151.0625,105.2,1.3,ml,,,,0.36,ak,ak020cqfxh1e,2020-10-03T20:30:25.566Z,"44 km NNW of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-10-03T20:26:13.260Z,33.0068333,-115.5935,1.59,1.2,ml,12,76,0.03282,0.24,ci,ci39651736,2020-10-03T20:30:00.125Z,"4km SE of Westmorland, CA",earthquake,0.6,0.88,0.158,9,automatic,ci,ci
2020-10-03T20:24:00.330Z,33.0005,-115.5813333,3.53,1.54,ml,15,62,0.03766,0.22,ci,ci39651728,2020-10-03T20:27:56.109Z,"5km WNW of Brawley, CA",earthquake,0.49,0.76,0.133,25,automatic,ci,ci
2020-10-03T20:21:00.460Z,33.0201667,-115.5871667,11.26,2.94,ml,84,45,0.01858,0.27,ci,ci39651720,2020-10-05T17:54:38.730Z,"4km ESE of Westmorland, CA",earthquake,0.16,0.32,0.136,183,reviewed,ci,ci
2020-10-03T20:16:27.150Z,35.66,-117.4285,7.01,3.35,ml,68,25,0.07831,0.14,ci,ci39651712,2020-10-05T18:56:10.420Z,"12km S of Searles Valley, CA",earthquake,0.1,0.3,0.169,290,reviewed,ci,ci
2020-10-03T20:13:07.150Z,19.1625003814697,-155.480499267578,33.7299995422363,2.05,ml,47,113,,0.109999999,hv,hv72164946,2020-10-03T20:18:38.380Z,"4 km S of Pāhala, Hawaii",earthquake,0.66,0.720000029,3.41,7,automatic,hv,hv
2020-10-03T20:04:31.529Z,-18.6857,-177.8429,618.31,4.5,mb,,123,4.011,1,us,us6000c5a9,2020-10-03T22:22:00.040Z,"Fiji region",earthquake,13.5,7.9,0.049,123,reviewed,us,us
2020-10-03T20:00:53.750Z,38.8076667,-122.8223333,2.01,-0.05,md,13,64,0.005481,0.03,nc,nc73466196,2020-10-08T21:52:16.873Z,"7km WNW of The Geysers, CA",earthquake,0.3,0.5,0.291,2,reviewed,nc,nc
2020-10-03T19:41:41.030Z,36.3513333,-116.796,5.49,1.47,ml,31,104,0.1276,0.21,ci,ci39651704,2020-10-05T18:28:04.967Z,"12km SSE of Furnace Creek, CA",earthquake,0.26,1.41,0.163,7,reviewed,ci,ci
2020-10-03T19:41:00.230Z,33.505,-116.5075,14.75,1.12,ml,28,74,0.05592,0.23,ci,ci39651696,2020-10-03T19:44:59.847Z,"16km ESE of Anza, CA",earthquake,0.39,0.58,0.153,27,automatic,ci,ci
2020-10-03T19:40:48.430Z,33.5055,-116.5036667,13.53,1.11,ml,26,89,0.05667,0.18,ci,ci39651688,2020-10-03T21:35:18.290Z,"17km ESE of Anza, CA",earthquake,0.33,0.53,0.176,26,reviewed,ci,ci
2020-10-03T19:27:11.350Z,40.515,-112.1716667,-2,1.71,ml,21,66,0.06332,0.21,uu,uu60413037,2020-10-06T21:10:58.380Z,"5 km SW of Bingham Canyon, Utah",quarry blast,0.35,31.61,0.118,8,reviewed,uu,uu
2020-10-03T19:25:49.440Z,38.0878333,-112.4166667,3.93,1.32,md,15,97,0.1892,0.28,uu,uu60413032,2020-10-05T14:18:32.440Z,"15 km SW of Circleville, Utah",earthquake,0.7,3.18,0.154,8,reviewed,uu,uu
2020-10-03T19:22:46.800Z,19.4181671142578,-155.279495239258,8.15999984741211,1.73000002,md,15,90,,0.280000001,hv,hv72164911,2020-10-03T19:28:16.490Z,"5 km WSW of Volcano, Hawaii",earthquake,0.87,0.959999979,0.239999995,6,automatic,hv,hv
2020-10-03T19:20:08.630Z,36.65833333,-98.79816667,6.04,1.53,ml,20,119,0.1097784577,0.1,ok,ok2020tltd,2020-10-05T22:08:46.332Z,"4 km S of Avard, Oklahoma",earthquake,,1.1,0.15,4,reviewed,ok,ok
2020-10-03T19:13:02.420Z,58.2775,-154.953,3.13,0.45,ml,8,174,,0.13,av,av91008308,2020-10-05T23:20:56.410Z,"84 km NNW of Karluk, Alaska",earthquake,0.63,1.07,0.260313106505353,8,reviewed,av,av
